codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
20068,PROD020068,NOM_PROD20068,DES_PROD20068,1,1,345,5,3776,0,3265,15.67,S,327,414,A
20069,PROD020069,NOM_PROD20069,DES_PROD20069,2,1,143,1,5117,0,4498,13.78,S,135,171,I
20070,PROD020070,NOM_PROD20070,DES_PROD20070,5,3,21,5,2534,0,2241,13.1,S,19,25,A
20071,PROD020071,NOM_PROD20071,DES_PROD20071,5,3,279,2,5690,0,4956,14.83,S,265,334,A
20072,PROD020072,NOM_PROD20072,DES_PROD20072,3,1,400,5,5345,0,4675,14.35,N,380,480,A
20073,PROD020073,NOM_PROD20073,DES_PROD20073,1,2,470,5,2262,0,1957,15.63,S,446,564,I
20074,PROD020074,NOM_PROD20074,DES_PROD20074,4,3,200,5,4046,0,3559,13.7,S,190,240,I
20075,PROD020075,NOM_PROD20075,DES_PROD20075,4,2,153,2,4047,0,3545,14.17,S,145,183,A
20076,PROD020076,NOM_PROD20076,DES_PROD20076,2,1,332,4,3222,0,2740,17.62,S,315,398,A
20077,PROD020077,NOM_PROD20077,DES_PROD20077,2,3,43,4,2312,0,2081,11.11,S,40,51,A
20078,PROD020078,NOM_PROD20078,DES_PROD20078,2,2,442,1,3636,0,3257,11.66,S,419,530,I
20079,PROD020079,NOM_PROD20079,DES_PROD20079,5,1,342,2,3877,0,3320,16.78,N,324,410,A
20080,PROD020080,NOM_PROD20080,DES_PROD20080,5,1,330,5,5209,0,4611,12.98,N,313,396,I
20081,PROD020081,NOM_PROD20081,DES_PROD20081,2,2,235,1,4617,0,4153,11.19,S,223,282,A
20082,PROD020082,NOM_PROD20082,DES_PROD20082,2,1,83,5,3004,0,2612,15.04,N,78,99,A
20083,PROD020083,NOM_PROD20083,DES_PROD20083,2,3,335,2,5309,0,4574,16.07,N,318,402,A
20084,PROD020084,NOM_PROD20084,DES_PROD20084,4,2,491,2,2623,0,2290,14.58,N,466,589,A
20085,PROD020085,NOM_PROD20085,DES_PROD20085,5,1,483,5,3798,0,3344,13.58,S,458,579,I
20086,PROD020086,NOM_PROD20086,DES_PROD20086,4,1,376,4,5514,0,4766,15.7,S,357,451,A
20087,PROD020087,NOM_PROD20087,DES_PROD20087,1,1,227,2,3844,0,3470,10.79,N,215,272,A
20088,PROD020088,NOM_PROD20088,DES_PROD20088,1,3,410,4,4027,0,3454,16.59,N,389,492,A
20089,PROD020089,NOM_PROD20089,DES_PROD20089,2,2,201,2,4467,0,3751,19.11,S,190,241,A
20090,PROD020090,NOM_PROD20090,DES_PROD20090,4,1,67,5,3924,0,3302,18.86,S,63,80,I
20091,PROD020091,NOM_PROD20091,DES_PROD20091,1,1,158,4,2533,0,2173,16.6,S,150,189,A
20092,PROD020092,NOM_PROD20092,DES_PROD20092,5,3,23,1,2581,0,2152,19.94,N,21,27,A
20093,PROD020093,NOM_PROD20093,DES_PROD20093,5,1,353,5,2167,0,1949,11.22,S,335,423,I
20094,PROD020094,NOM_PROD20094,DES_PROD20094,4,1,260,4,4182,0,3620,15.53,N,247,312,A
20095,PROD020095,NOM_PROD20095,DES_PROD20095,4,3,351,4,2974,0,2611,13.94,N,333,421,A
20096,PROD020096,NOM_PROD20096,DES_PROD20096,2,3,408,3,5085,0,4243,19.86,S,387,489,I
20097,PROD020097,NOM_PROD20097,DES_PROD20097,1,2,160,1,2364,0,2047,15.53,N,152,192,A
20098,PROD020098,NOM_PROD20098,DES_PROD20098,4,1,153,1,4041,0,3420,18.17,S,145,183,I
20099,PROD020099,NOM_PROD20099,DES_PROD20099,5,1,393,3,3011,0,2669,12.83,S,373,471,I
20100,PROD020100,NOM_PROD20100,DES_PROD20100,3,2,11,2,3069,0,2710,13.26,S,10,13,A
20101,PROD020101,NOM_PROD20101,DES_PROD20101,3,3,367,4,2713,0,2349,15.51,N,348,440,I
20102,PROD020102,NOM_PROD20102,DES_PROD20102,3,2,68,3,3317,0,2865,15.79,S,64,81,A
20103,PROD020103,NOM_PROD20103,DES_PROD20103,2,2,265,5,5168,0,4606,12.21,N,251,318,I
20104,PROD020104,NOM_PROD20104,DES_PROD20104,3,2,239,3,4478,0,3925,14.11,N,227,286,A
20105,PROD020105,NOM_PROD20105,DES_PROD20105,1,2,21,4,3136,0,2833,10.71,S,19,25,I
20106,PROD020106,NOM_PROD20106,DES_PROD20106,4,2,315,3,3680,0,3253,13.14,N,299,378,A
20107,PROD020107,NOM_PROD20107,DES_PROD20107,4,1,50,2,4128,0,3555,16.14,N,47,60,I
20108,PROD020108,NOM_PROD20108,DES_PROD20108,3,2,486,2,5283,0,4510,17.16,S,461,583,A
20109,PROD020109,NOM_PROD20109,DES_PROD20109,1,1,307,4,2497,0,2091,19.43,N,291,368,A
20110,PROD020110,NOM_PROD20110,DES_PROD20110,5,3,354,5,4698,0,4069,15.46,N,336,424,I
20111,PROD020111,NOM_PROD20111,DES_PROD20111,2,1,282,1,5023,0,4400,14.18,N,267,338,A
20112,PROD020112,NOM_PROD20112,DES_PROD20112,3,2,26,5,4991,0,4240,17.72,N,24,31,A
20113,PROD020113,NOM_PROD20113,DES_PROD20113,1,2,305,5,2664,0,2274,17.19,S,289,366,I
20114,PROD020114,NOM_PROD20114,DES_PROD20114,2,1,352,2,2467,0,2058,19.91,N,334,422,A
20115,PROD020115,NOM_PROD20115,DES_PROD20115,3,2,200,4,4857,0,4351,11.65,N,190,240,I
20116,PROD020116,NOM_PROD20116,DES_PROD20116,1,2,192,3,3915,0,3429,14.2,N,182,230,I
20117,PROD020117,NOM_PROD20117,DES_PROD20117,4,2,406,2,3433,0,3089,11.16,S,385,487,A
20118,PROD020118,NOM_PROD20118,DES_PROD20118,2,3,495,1,2845,0,2407,18.2,N,470,594,A
20119,PROD020119,NOM_PROD20119,DES_PROD20119,3,2,285,2,4062,0,3429,18.47,N,270,342,A
20120,PROD020120,NOM_PROD20120,DES_PROD20120,5,1,399,5,3359,0,2810,19.55,N,379,478,I
20121,PROD020121,NOM_PROD20121,DES_PROD20121,1,3,405,2,4461,0,3804,17.28,N,384,486,A
20122,PROD020122,NOM_PROD20122,DES_PROD20122,4,1,474,4,4320,0,3813,13.3,N,450,568,A
20123,PROD020123,NOM_PROD20123,DES_PROD20123,1,1,442,2,3621,0,3249,11.48,S,419,530,A
20124,PROD020124,NOM_PROD20124,DES_PROD20124,4,3,101,2,5507,0,4762,15.66,N,95,121,A
20125,PROD020125,NOM_PROD20125,DES_PROD20125,1,2,61,2,2566,0,2247,14.2,N,57,73,I
20126,PROD020126,NOM_PROD20126,DES_PROD20126,4,1,268,4,4853,0,4305,12.75,S,254,321,I
20127,PROD020127,NOM_PROD20127,DES_PROD20127,3,2,157,5,4756,0,4103,15.92,S,149,188,I
20128,PROD020128,NOM_PROD20128,DES_PROD20128,3,3,124,3,2560,0,2294,11.63,N,117,148,A
20129,PROD020129,NOM_PROD20129,DES_PROD20129,1,3,215,3,5712,0,4823,18.44,N,204,258,A
20130,PROD020130,NOM_PROD20130,DES_PROD20130,4,1,433,3,4702,0,4145,13.44,S,411,519,I
20131,PROD020131,NOM_PROD20131,DES_PROD20131,3,3,71,4,5070,0,4582,10.67,N,67,85,I
20132,PROD020132,NOM_PROD20132,DES_PROD20132,1,1,79,5,2971,0,2500,18.87,N,75,94,I
20133,PROD020133,NOM_PROD20133,DES_PROD20133,4,1,40,5,5659,0,4780,18.41,N,38,48,A
20134,PROD020134,NOM_PROD20134,DES_PROD20134,5,2,360,4,4338,0,3919,10.71,S,342,432,A
20135,PROD020135,NOM_PROD20135,DES_PROD20135,3,1,354,2,5171,0,4371,18.32,S,336,424,A
20136,PROD020136,NOM_PROD20136,DES_PROD20136,1,1,217,4,4389,0,3944,11.29,S,206,260,A
20137,PROD020137,NOM_PROD20137,DES_PROD20137,3,2,65,5,3168,0,2764,14.62,N,61,78,A
20138,PROD020138,NOM_PROD20138,DES_PROD20138,1,2,99,3,3154,0,2818,11.93,S,94,118,I
20139,PROD020139,NOM_PROD20139,DES_PROD20139,2,1,369,3,2675,0,2414,10.82,S,350,442,A
20140,PROD020140,NOM_PROD20140,DES_PROD20140,5,2,129,4,4838,0,4321,11.98,S,122,154,A
20141,PROD020141,NOM_PROD20141,DES_PROD20141,1,1,412,3,5756,0,4834,19.09,N,391,494,A
20142,PROD020142,NOM_PROD20142,DES_PROD20142,3,1,156,2,3505,0,2994,17.1,N,148,187,I
20143,PROD020143,NOM_PROD20143,DES_PROD20143,3,2,66,2,2409,0,2036,18.34,N,62,79,A
20144,PROD020144,NOM_PROD20144,DES_PROD20144,5,1,374,5,5965,0,4994,19.45,S,355,448,A
20145,PROD020145,NOM_PROD20145,DES_PROD20145,1,1,386,3,4097,0,3665,11.79,S,366,463,I
20146,PROD020146,NOM_PROD20146,DES_PROD20146,1,3,58,5,4453,0,4020,10.78,S,55,69,A
20147,PROD020147,NOM_PROD20147,DES_PROD20147,1,2,465,3,2792,0,2471,13.03,N,441,558,A
20148,PROD020148,NOM_PROD20148,DES_PROD20148,1,1,225,2,3788,0,3253,16.46,S,213,270,A
20149,PROD020149,NOM_PROD20149,DES_PROD20149,2,3,63,2,5347,0,4759,12.36,S,59,75,A
20150,PROD020150,NOM_PROD20150,DES_PROD20150,3,2,442,1,3725,0,3309,12.6,N,419,530,A
20151,PROD020151,NOM_PROD20151,DES_PROD20151,1,1,325,4,5246,0,4608,13.85,S,308,390,I
20152,PROD020152,NOM_PROD20152,DES_PROD20152,2,3,123,3,2688,0,2417,11.22,S,116,147,I
20153,PROD020153,NOM_PROD20153,DES_PROD20153,5,3,434,2,5481,0,4908,11.69,S,412,520,I
20154,PROD020154,NOM_PROD20154,DES_PROD20154,5,1,24,4,4277,0,3717,15.07,N,22,28,I
20155,PROD020155,NOM_PROD20155,DES_PROD20155,2,3,453,2,2610,0,2291,13.93,N,430,543,I
20156,PROD020156,NOM_PROD20156,DES_PROD20156,3,2,230,5,4641,0,4137,12.2,N,218,276,A
20157,PROD020157,NOM_PROD20157,DES_PROD20157,1,2,57,4,3165,0,2714,16.62,N,54,68,I
20158,PROD020158,NOM_PROD20158,DES_PROD20158,5,3,112,3,5354,0,4866,10.04,N,106,134,A
20159,PROD020159,NOM_PROD20159,DES_PROD20159,4,3,250,5,4125,0,3663,12.62,N,237,300,I
20160,PROD020160,NOM_PROD20160,DES_PROD20160,1,3,374,5,5157,0,4384,17.64,S,355,448,A
20161,PROD020161,NOM_PROD20161,DES_PROD20161,5,2,355,1,3987,0,3458,15.3,N,337,426,I
20162,PROD020162,NOM_PROD20162,DES_PROD20162,4,3,376,4,3504,0,2980,17.61,N,357,451,I
20163,PROD020163,NOM_PROD20163,DES_PROD20163,2,2,93,2,4644,0,3924,18.35,S,88,111,I
20164,PROD020164,NOM_PROD20164,DES_PROD20164,2,3,86,4,4757,0,4317,10.21,N,81,103,A
20165,PROD020165,NOM_PROD20165,DES_PROD20165,3,2,81,1,3069,0,2710,13.25,N,76,97,A
20166,PROD020166,NOM_PROD20166,DES_PROD20166,1,1,468,4,5399,0,4660,15.86,S,444,561,A
20167,PROD020167,NOM_PROD20167,DES_PROD20167,4,3,296,4,4126,0,3561,15.87,N,281,355,A
20168,PROD020168,NOM_PROD20168,DES_PROD20168,3,1,187,2,2760,0,2365,16.73,S,177,224,A
20169,PROD020169,NOM_PROD20169,DES_PROD20169,3,3,15,5,5126,0,4660,10.01,N,14,18,I
20170,PROD020170,NOM_PROD20170,DES_PROD20170,2,3,182,1,2752,0,2366,16.35,S,172,218,I
20171,PROD020171,NOM_PROD20171,DES_PROD20171,1,1,227,2,5630,0,4956,13.6,S,215,272,I
20172,PROD020172,NOM_PROD20172,DES_PROD20172,2,3,169,2,3534,0,2984,18.45,N,160,202,I
20173,PROD020173,NOM_PROD20173,DES_PROD20173,4,1,311,2,3252,0,2955,10.07,N,295,373,I
20174,PROD020174,NOM_PROD20174,DES_PROD20174,3,1,201,2,5355,0,4549,17.72,N,190,241,I
20175,PROD020175,NOM_PROD20175,DES_PROD20175,1,2,425,4,2321,0,1988,16.77,N,403,510,I
20176,PROD020176,NOM_PROD20176,DES_PROD20176,5,1,329,4,3066,0,2665,15.05,N,312,394,I
20177,PROD020177,NOM_PROD20177,DES_PROD20177,2,3,356,4,2378,0,1984,19.89,N,338,427,A
20178,PROD020178,NOM_PROD20178,DES_PROD20178,2,2,68,5,2812,0,2353,19.53,N,64,81,A
20179,PROD020179,NOM_PROD20179,DES_PROD20179,4,3,102,2,3408,0,3015,13.04,N,96,122,I
20180,PROD020180,NOM_PROD20180,DES_PROD20180,5,3,402,4,4325,0,3631,19.14,N,381,482,I
20181,PROD020181,NOM_PROD20181,DES_PROD20181,3,2,361,4,3230,0,2823,14.43,N,342,433,A
20182,PROD020182,NOM_PROD20182,DES_PROD20182,1,2,491,5,5396,0,4590,17.57,S,466,589,A
20183,PROD020183,NOM_PROD20183,DES_PROD20183,3,1,302,4,4549,0,4048,12.38,S,286,362,A
20184,PROD020184,NOM_PROD20184,DES_PROD20184,5,2,413,2,4811,0,4071,18.18,S,392,495,A
20185,PROD020185,NOM_PROD20185,DES_PROD20185,1,1,186,5,2952,0,2649,11.47,N,176,223,I
20186,PROD020186,NOM_PROD20186,DES_PROD20186,2,1,484,3,2504,0,2216,13.04,S,459,580,I
20187,PROD020187,NOM_PROD20187,DES_PROD20187,4,1,34,1,5248,0,4434,18.37,N,32,40,A
20188,PROD020188,NOM_PROD20188,DES_PROD20188,5,2,268,2,5181,0,4566,13.47,S,254,321,I
20189,PROD020189,NOM_PROD20189,DES_PROD20189,2,1,392,5,4369,0,3803,14.9,N,372,470,I
20190,PROD020190,NOM_PROD20190,DES_PROD20190,1,2,301,5,5564,0,4969,11.98,S,285,361,I
20191,PROD020191,NOM_PROD20191,DES_PROD20191,2,3,17,4,2243,0,2033,10.36,N,16,20,A
20192,PROD020192,NOM_PROD20192,DES_PROD20192,1,2,102,1,4579,0,3969,15.38,N,96,122,A
20193,PROD020193,NOM_PROD20193,DES_PROD20193,5,1,333,4,5273,0,4744,11.17,S,316,399,A
20194,PROD020194,NOM_PROD20194,DES_PROD20194,1,3,92,1,4701,0,4168,12.8,S,87,110,I
20195,PROD020195,NOM_PROD20195,DES_PROD20195,5,3,391,2,2326,0,1946,19.56,S,371,469,I
20196,PROD020196,NOM_PROD20196,DES_PROD20196,3,1,298,4,5214,0,4381,19.03,N,283,357,A
20197,PROD020197,NOM_PROD20197,DES_PROD20197,1,1,139,2,5230,0,4458,17.33,N,132,166,I
20198,PROD020198,NOM_PROD20198,DES_PROD20198,2,1,85,2,4505,0,3954,13.94,N,80,102,A
20199,PROD020199,NOM_PROD20199,DES_PROD20199,4,1,309,1,2480,0,2168,14.43,N,293,370,A
20200,PROD020200,NOM_PROD20200,DES_PROD20200,2,3,190,2,3911,0,3265,19.81,S,180,228,I
20201,PROD020201,NOM_PROD20201,DES_PROD20201,1,3,355,5,2302,0,2023,13.8,N,337,426,I
20202,PROD020202,NOM_PROD20202,DES_PROD20202,3,2,331,5,2477,0,2207,12.25,S,314,397,A
20203,PROD020203,NOM_PROD20203,DES_PROD20203,4,1,306,3,5023,0,4419,13.67,N,290,367,A
20204,PROD020204,NOM_PROD20204,DES_PROD20204,4,1,13,4,2254,0,1902,18.53,S,12,15,A
20205,PROD020205,NOM_PROD20205,DES_PROD20205,1,1,260,2,4792,0,4067,17.85,S,247,312,I
20206,PROD020206,NOM_PROD20206,DES_PROD20206,5,1,7,3,4119,0,3577,15.18,S,6,8,I
20207,PROD020207,NOM_PROD20207,DES_PROD20207,5,3,346,3,2928,0,2657,10.2,N,328,415,A
20208,PROD020208,NOM_PROD20208,DES_PROD20208,2,1,206,4,3341,0,2961,12.85,S,195,247,I
20209,PROD020209,NOM_PROD20209,DES_PROD20209,2,2,78,5,5339,0,4792,11.43,N,74,93,A
20210,PROD020210,NOM_PROD20210,DES_PROD20210,3,3,40,5,3597,0,3256,10.5,S,38,48,I
20211,PROD020211,NOM_PROD20211,DES_PROD20211,1,1,139,1,2187,0,1904,14.91,S,132,166,I
20212,PROD020212,NOM_PROD20212,DES_PROD20212,4,2,318,3,4785,0,4334,10.41,N,302,381,I
20213,PROD020213,NOM_PROD20213,DES_PROD20213,4,1,490,5,3098,0,2627,17.95,N,465,588,A
20214,PROD020214,NOM_PROD20214,DES_PROD20214,3,1,462,1,4895,0,4382,11.72,S,438,554,A
20215,PROD020215,NOM_PROD20215,DES_PROD20215,5,3,120,5,4081,0,3527,15.72,S,114,144,I
20216,PROD020216,NOM_PROD20216,DES_PROD20216,1,1,231,5,5347,0,4774,12.02,S,219,277,I
20217,PROD020217,NOM_PROD20217,DES_PROD20217,3,1,257,4,2671,0,2249,18.79,S,244,308,A
20218,PROD020218,NOM_PROD20218,DES_PROD20218,3,3,411,2,3803,0,3246,17.18,N,390,493,I
20219,PROD020219,NOM_PROD20219,DES_PROD20219,5,2,195,4,3642,0,3059,19.08,N,185,234,A
20220,PROD020220,NOM_PROD20220,DES_PROD20220,1,2,321,4,5261,0,4676,12.52,N,304,385,A
20221,PROD020221,NOM_PROD20221,DES_PROD20221,4,1,195,1,2627,0,2203,19.27,N,185,234,A
20222,PROD020222,NOM_PROD20222,DES_PROD20222,3,1,108,3,3768,0,3246,16.09,N,102,129,I
20223,PROD020223,NOM_PROD20223,DES_PROD20223,1,3,478,4,5670,0,4923,15.18,N,454,573,A
20224,PROD020224,NOM_PROD20224,DES_PROD20224,4,1,480,5,5493,0,4839,13.52,N,456,576,A
20225,PROD020225,NOM_PROD20225,DES_PROD20225,2,3,236,1,4762,0,4312,10.45,S,224,283,I
20226,PROD020226,NOM_PROD20226,DES_PROD20226,5,1,14,4,3800,0,3320,14.48,S,13,16,A
20227,PROD020227,NOM_PROD20227,DES_PROD20227,1,2,134,4,3637,0,3245,12.11,N,127,160,A
20228,PROD020228,NOM_PROD20228,DES_PROD20228,3,1,289,3,3734,0,3239,15.29,N,274,346,I
20229,PROD020229,NOM_PROD20229,DES_PROD20229,2,3,316,4,4522,0,3803,18.93,S,300,379,A
20230,PROD020230,NOM_PROD20230,DES_PROD20230,3,3,105,5,4784,0,4134,15.73,N,99,126,I
20231,PROD020231,NOM_PROD20231,DES_PROD20231,4,3,381,3,3000,0,2568,16.83,N,361,457,A
20232,PROD020232,NOM_PROD20232,DES_PROD20232,4,3,79,4,3263,0,2814,15.96,S,75,94,I
20233,PROD020233,NOM_PROD20233,DES_PROD20233,2,1,191,2,5286,0,4693,12.65,S,181,229,I
20234,PROD020234,NOM_PROD20234,DES_PROD20234,4,2,488,3,3594,0,3154,13.96,N,463,585,I
20235,PROD020235,NOM_PROD20235,DES_PROD20235,5,3,311,4,4106,0,3446,19.16,N,295,373,I
20236,PROD020236,NOM_PROD20236,DES_PROD20236,5,2,198,1,5205,0,4450,16.98,N,188,237,I
20237,PROD020237,NOM_PROD20237,DES_PROD20237,2,1,118,2,4155,0,3493,18.97,N,112,141,A
20238,PROD020238,NOM_PROD20238,DES_PROD20238,3,1,456,3,4796,0,4242,13.07,S,433,547,I
20239,PROD020239,NOM_PROD20239,DES_PROD20239,5,2,471,1,4399,0,3996,10.09,N,447,565,A
20240,PROD020240,NOM_PROD20240,DES_PROD20240,4,3,130,1,2909,0,2455,18.52,N,123,156,I
20241,PROD020241,NOM_PROD20241,DES_PROD20241,5,1,472,4,4572,0,4083,11.99,N,448,566,I
20242,PROD020242,NOM_PROD20242,DES_PROD20242,2,3,23,2,2955,0,2612,13.14,N,21,27,A
20243,PROD020243,NOM_PROD20243,DES_PROD20243,2,1,131,3,4121,0,3517,17.18,S,124,157,I
20244,PROD020244,NOM_PROD20244,DES_PROD20244,2,1,206,5,3681,0,3220,14.34,N,195,247,I
20245,PROD020245,NOM_PROD20245,DES_PROD20245,4,1,209,4,4740,0,4168,13.74,N,198,250,I
